offer_id,source,categories,title,expected_count,extracted_count,matched_count,missing_count,extra_count,recall_pct,precision_pct,expected,extracted,missing,extra
1850,jooble,,SZEF KUCHNI (K/M),0,0,0,0,0,0.0,0.0,,,,
1851,jooble,gastronomy,Kelner/Kelnerka | okolice Frankfurtu | BEZPŁATNE ZAKWATEROWANIE | 2661 Euro Miesięcznie,0,0,0,0,0,0.0,0.0,,,,
1852,jooble,gastronomy,Kelner/Kelnerka w holenderskiej restauracji,0,0,0,0,0,0.0,0.0,,,,
1853,jooble,gastronomy,Ogłoszenie o pracę - Kelner/Kelnerka,0,0,0,0,0,0.0,0.0,,,,
1854,jooble,gastronomy,KELNER/KELNERKA,0,0,0,0,0,0.0,0.0,,,,
1855,jooble,gastronomy,KELNER/KELNERKA,0,0,0,0,0,0.0,0.0,,,,
1856,jooble,gastronomy,Kelner/Kelnerka,0,0,0,0,0,0.0,0.0,,,,
1857,jooble,gastronomy,Kelner/Kelnerka,0,0,0,0,0,0.0,0.0,,,,
1858,jooble,,PORTIER/PORTIERKA,0,0,0,0,0,0.0,0.0,,,,
1859,jooble,,PORTIER/PORTIERKA,2,2,2,0,0,100.0,100.0,trait:availability;trait:independence,trait:availability;trait:independence,,
1860,jooble,,Portier/Portierka,0,0,0,0,0,0.0,0.0,,,,
1861,jooble,,OSOBA DO PRACY NA PORTIERNI,0,0,0,0,0,0.0,0.0,,,,
1862,jooble,,Pracownik restauracji (K/M),1,1,1,0,0,100.0,100.0,work_activity:shift_work,work_activity:shift_work,,
1863,jooble,,Pracownik gastronomii z umową o pracę | Gdańsk | Zyskaj zatrudnienie od zaraz!,0,0,0,0,0,0.0,0.0,,,,
1864,jooble,,Barista/Baristka Kawiarni - Starbucks Millenium,0,0,0,0,0,0.0,0.0,,,,
1865,jooble,logistics,Magazynier/ka - Holandia,0,0,0,0,0,0.0,0.0,,,,
1866,jooble,gastronomy,"PRACA W NIEMCZECH OD ZARAZ! Kelner / Kelnerka w hotelu | 14,96 € brutto/h + zakwaterowanie!",0,0,0,0,0,0.0,0.0,,,,
1867,jooble,,McDonald’s- Pracownik/ca restauracji,0,0,0,0,0,0.0,0.0,,,,
1868,jooble,,McDonald’s Galeria Rzeszów - Pracownik/ca restauracji pełny etat,0,0,0,0,0,0.0,0.0,,,,
1869,jooble,,McDonald’s- Pracownik/ca restauracji weekend,0,0,0,0,0,0.0,0.0,,,,
1870,jooble,,Potrzebna opieka - Rzeszów - Rzeszów - Dorywczo,0,0,0,0,0,0.0,0.0,,,,
1871,jooble,,"Potrzebna pomoc w opiece osoby niepełnosprawnej - Rzeszów - Rzeszów - Pełny etat, Część etatu",0,0,0,0,0,0.0,0.0,,,,
1872,jooble,,Opiekun / Opiekunka (k/m) | Praca Holandia,0,0,0,0,0,0.0,0.0,,,,
1873,jooble,,Szukam osoby do pomocy w opiece - Rzeszów - Dorywczo,0,0,0,0,0,0.0,0.0,,,,
1874,jooble,,Pracownik / pracowniczka selekcji cebulek kwiatowych - Holandia,0,0,0,0,0,0.0,0.0,,,,
1875,jooble,,"Chcesz pracować w Niemczech jako Opiekunka Seniora? Świetnie trafiłaś! Posiadamy oferty pracy z różnych stron Niemiec, dla różnego stopnia znajomości języka niemieckiego! Nie wahaj sie i skontaktuj sie z nami!",0,0,0,0,0,0.0,0.0,,,,
1876,jooble,,"Chcesz pracować w Niemczech jako Opiekunka Seniora? Świetnie trafiłaś! Posiadamy oferty pracy z różnych stron Niemiec, dla różnego stopnia znajomości języka niemieckiego! Skontaktuj sie z nami!",0,0,0,0,0,0.0,0.0,,,,
1877,jooble,,"Praca dla opiekunki seniora w Niemczech. Start: 01.02.2025

📍 Lokalizacja: 26506 Norden, Niemcy",0,0,0,0,0,0.0,0.0,,,,
1878,jooble,,OPIEKUN W ŻŁOBKU K/M,0,0,0,0,0,0.0,0.0,,,,
1879,jooble,,Opiekun/ka dziecięca w Super Żłobku!,0,0,0,0,0,0.0,0.0,,,,
1880,jooble,,OPIEKUN W ŻŁOBKU K/M,0,0,0,0,0,0.0,0.0,,,,
1881,jooble,,Opiekun w żłobku K/M,0,0,0,0,0,0.0,0.0,,,,
1882,jooble,,Opiekun w żłobku K/M,0,0,0,0,0,0.0,0.0,,,,
1883,jooble,,Medyczny Opiekun / Medyczna Opiekunka Pacjenta,0,0,0,0,0,0.0,0.0,,,,
1884,jooble,,"Poszukujemy niani - Rzeszów, Drabinianka - Dorywczo",0,0,0,0,0,0.0,0.0,,,,
1885,jooble,,"Poszukiwana niania do współpracy - Hermanowa, gm. Tyczyn, woj. podkarpackie - Dorywczo",0,0,0,0,0,0.0,0.0,,,,
1886,jooble,,Szukamy troskliwej niani - Rzeszów - Dorywczo,0,0,0,0,0,0.0,0.0,,,,
1887,jooble,,Opiekun/ka w szklarni drzewek bonsai (M/K) w Holandii,0,0,0,0,0,0.0,0.0,,,,
1888,jooble,,Niania do opieki nad dzieckiem Rzeszów - Rzeszów - Dorywczo,0,0,0,0,0,0.0,0.0,,,,
1889,jooble,,"Zlecenie dla opiekunki od 31 maja - 48163 Albachten, Niemcy",0,0,0,0,0,0.0,0.0,,,,
1890,jooble,,🇩🇪 PRACA DLA OPIEKUNKI - RZESZÓW (Podkarpackie) 📅 Wyjazd: 10.04.2026,1,1,1,0,0,100.0,100.0,trait:communication,trait:communication,,
1891,jooble,,PILNE! Pracuj jako opiekunka w Niemczech! OFERTA bez świąt OD ZARAZ NA 5 tygodni- 92421 Schwandorf (Bawaria),0,0,0,0,0,0.0,0.0,,,,
1892,jooble,,Prowadzenie zajęć muzycznych dla dzieci (gitara) RZESZÓW,0,0,0,0,0,0.0,0.0,,,,
1893,jooble,,Opiekun seniora poszukiwany - Rzeszów - Część etatu,1,1,1,0,0,100.0,100.0,work_activity:driving,work_activity:driving,,
1894,jooble,,OPIEKUN W SCHRONISKU DLA BEZDOMNYCH MĘŻCZYZN,1,1,1,0,0,100.0,100.0,trait:empathy,trait:empathy,,
1895,jooble,,Szukamy opiekunki do samotnej seniorki - okolice Bremen,0,0,0,0,0,0.0,0.0,,,,
1896,jooble,,"Opiekunka osoby starszej - Bonn, Niemcy 🇩🇪
📅 Start zlecenia: 03.07.2025",0,0,0,0,0,0.0,0.0,,,,
1897,jooble,,Szukamy troskliwej opiekunki - Rzeszów - Część etatu,0,0,0,0,0,0.0,0.0,,,,
1898,jooble,,OPIEKUN W SCHRONISKU DLA BEZDOMNYCH MĘŻCZYZN,1,1,1,0,0,100.0,100.0,trait:empathy,trait:empathy,,
1899,jooble,,Szukamy Opiekunki od 30 kwietnia do samotnej Seniorki w Norden,0,0,0,0,0,0.0,0.0,,,,
1900,jooble,,Sprawdź atrakcyjne zlecenia dla opiekunek osób starszych w Niemczech - start w styczniu i lutym 2025,0,0,0,0,0,0.0,0.0,,,,
1901,jooble,,Opiekun/Opiekunka osoby starszej - z zamieszkaniem u Podopiecznego,0,0,0,0,0,0.0,0.0,,,,
1902,jooble,,Opiekun/Opiekunka osoby starszej - z zamieszkaniem u Podopiecznego,0,0,0,0,0,0.0,0.0,,,,
1903,jooble,,Poszukiwana opiekunka - Rzeszów - Pełny etat,0,0,0,0,0,0.0,0.0,,,,
1904,jooble,,Opiekunka w Niemczech 🇩🇪 MEDCARE24 - rekrutacja Rzeszów - od zaraz!,0,0,0,0,0,0.0,0.0,,,,
1905,jooble,,Poszukuje opiekunki - Rzeszów - Pełny etat,0,0,0,0,0,0.0,0.0,,,,
1906,jooble,,Super opiekunka poszukiwana Rzeszów - Rzeszów - Pełny etat,0,0,0,0,0,0.0,0.0,,,,
1907,jooble,,"Praca dla opiekunki Trzebownisko, woj. podkarpackie - Trzebownisko, woj. podkarpackie - Pełny etat",0,0,0,0,0,0.0,0.0,,,,
1908,jooble,,"Opiekunka dla naszej pociechy - Rzeszów - Pełny etat, Część etatu",0,0,0,0,0,0.0,0.0,,,,
1909,jooble,customer_service,Pielęgniarka / Pielęgniarz - Konsultant Medyczny,0,0,0,0,0,0.0,0.0,,,,
1910,jooble,,Pielęgniarka / Pielęgniarz,0,0,0,0,0,0.0,0.0,,,,
1911,jooble,,Pielęgniarka/pielęgniarz,0,0,0,0,0,0.0,0.0,,,,
1912,jooble,,"PRACA NA STANOWISKU POŁOŻNEJ W PORADNI SPECJALISTYCZNEJ (K, M)",0,0,0,0,0,0.0,0.0,,,,
1913,jooble,,Pielęgniarka anestezjologiczna / Pielęgniarz anestezjologiczny,0,0,0,0,0,0.0,0.0,,,,
1914,jooble,,"PIELĘGNIARKA/ POŁOŻNA (K, M)",0,0,0,0,0,0.0,0.0,,,,
1915,jooble,,"PIELĘGNIARKA/ POŁOŻNA (K, M)",0,0,0,0,0,0.0,0.0,,,,
1916,jooble,,Koordynator medyczny / Koordynatorka medyczna,1,1,1,0,0,100.0,100.0,trait:empathy,trait:empathy,,
1917,jooble,,Diagnosta Laboratoryjny lub Diagnostka Laboratoryjna,1,1,1,0,0,100.0,100.0,trait:communication,trait:communication,,
1918,jooble,,starszy specjalista/starsza specjalistka,0,0,0,0,0,0.0,0.0,,,,
1919,jooble,,starszy specjalista/starsza specjalistka,0,0,0,0,0,0.0,0.0,,,,
1920,jooble,,"Opiekunka dla naszego dziecka Głogów Małopolski - Głogów Małopolski - Część etatu, Dorywczo",0,0,0,0,0,0.0,0.0,,,,
1921,jooble,,Szukam opiekunki dla dwójki dzieci - Rzeszów - Część etatu,0,0,0,0,0,0.0,0.0,,,,
1922,jooble,,Praca - opiekunka dziecięca,0,0,0,0,0,0.0,0.0,,,,
1923,jooble,,LABORANT / LABORANTKA,0,0,0,0,0,0.0,0.0,,,,
1924,jooble,,WSPÓŁPRACA Z FUNDACJĄ (ZBIÓRKI PUBLICZNE),0,0,0,0,0,0.0,0.0,,,,
1925,jooble,,"Markowizna, gm. Sokołów Małopolski, woj. podkarpackie - opiekun seniora - Markowizna, gm. Sokołów Małopolski, woj. podkarpackie - Dorywczo",0,0,0,0,0,0.0,0.0,,,,
1926,jooble,,Pracownik ochrony,0,0,0,0,0,0.0,0.0,,,,
1927,jooble,,"PRACOWNIK OCHRONY NIEKWALIFIKOWANY (M, K)",0,0,0,0,0,0.0,0.0,,,,
1928,jooble,,STARSZY SPECJALISTA/ STARSZA SPECJALISTKA,2,2,2,0,0,100.0,100.0,certification:driving_license_b;work_activity:driving,certification:driving_license_b;work_activity:driving,,
1929,jooble,,Kosmetolog - Szkoleniowiec,0,0,0,0,0,0.0,0.0,,,,
1930,jooble,transport,Praca kierowca TAXI aplikacje,1,1,1,0,0,100.0,100.0,work_activity:driving,work_activity:driving,,
1931,jooble,,Taksówkarz,0,0,0,0,0,0.0,0.0,,,,
1932,jooble,,Pracownik Ochrony Fizycznej M/K,0,0,0,0,0,0.0,0.0,,,,
1933,jooble,,Nauczyciel / Korepetytor / Trener,0,0,0,0,0,0.0,0.0,,,,
1934,jooble,,OSOBA PRACUJĄCA NA STANOWISKU NAUCZYCIELA/KI - WYCHOWAWCA GRUPY,1,1,1,0,0,100.0,100.0,technology:ai_ml,technology:ai_ml,,
1935,jooble,,Korepetytorka / Korepetytor - Nauczyciel / Nauczycielka,0,0,0,0,0,0.0,0.0,,,,
1936,jooble,,Korepetytor biologii zdalnie,0,0,0,0,0,0.0,0.0,,,,
1937,jooble,,Korepetytor matematyki zdalnie,0,0,0,0,0,0.0,0.0,,,,
1938,jooble,,Korepetytor chemii online,0,0,0,0,0,0.0,0.0,,,,
1939,jooble,,Rzeszów - Nauczyciel / Nauczycielka przedmiotów zawodowych,0,0,0,0,0,0.0,0.0,,,,
1940,jooble,,Nauczyciel/nauczycielka edukacji przedszkolnej,0,0,0,0,0,0.0,0.0,,,,
1941,jooble,,Nauczyciel przedmiotów zawodowych elektronicznych (K/M),0,0,0,0,0,0.0,0.0,,,,
1942,jooble,marketing,Nauczycielka / Nauczyciel przedmiotów zawodowych,1,1,1,0,0,100.0,100.0,work_activity:office_work,work_activity:office_work,,
1943,jooble,,Korepetytor chemii zdalnie,0,0,0,0,0,0.0,0.0,,,,
1944,jooble,,NAUCZYCIEL INFORMATYKI (K/M),0,0,0,0,0,0.0,0.0,,,,
1945,jooble,,"NAUCZYCIEL MATEMATYKI (K, M)",0,0,0,0,0,0.0,0.0,,,,
1946,jooble,,"nauczyciel matematyki (K, M)",0,0,0,0,0,0.0,0.0,,,,
1947,jooble,,NAUCZYCIEL/NAUCZYCIELKA EDUKACJI PRZEDSZKOLNEJ,0,0,0,0,0,0.0,0.0,,,,
1948,jooble,,POMOC NAUCZYCIELA PRZEDSZKOLA K/M,0,0,0,0,0,0.0,0.0,,,,
1949,jooble,,Nauczyciel/Nauczycielka edukacji przedszkolnej,0,0,0,0,0,0.0,0.0,,,,
1950,jooble,,Nauczyciel przedmiotów zawodowych,1,1,1,0,0,100.0,100.0,work_activity:office_work,work_activity:office_work,,
1951,jooble,,NAUCZYCIEL PRZEDMIOTÓW ZAWODOWYCH ELEKTRONICZNYCH (K/M),0,0,0,0,0,0.0,0.0,,,,
1952,jooble,,nauczyciel wychowania przedszkolnego,0,0,0,0,0,0.0,0.0,,,,
1953,jooble,,pomoc nauczyciela przedszkola K/M,0,0,0,0,0,0.0,0.0,,,,
1954,jooble,,nauczyciel wychowania przedszkolnego,0,0,0,0,0,0.0,0.0,,,,
1955,jooble,,nauczyciel informatyki (K/M),0,0,0,0,0,0.0,0.0,,,,
1956,jooble,,POMOC NAUCZYCIELA PRZEDSZKOLA K/M,0,0,0,0,0,0.0,0.0,,,,
1957,jooble,,NAUCZYCIEL WYCHOWANIA PRZEDSZKOLNEGO,0,0,0,0,0,0.0,0.0,,,,
1958,jooble,,NAUCZYCIEL PSYCHOLOG (K/M),0,0,0,0,0,0.0,0.0,,,,
1959,jooble,,Korepetytor języka angielskiego online,0,0,0,0,0,0.0,0.0,,,,
1960,jooble,,nauczyciel/nauczycielka przedmiotów zawodowych budowlanych,0,0,0,0,0,0.0,0.0,,,,
1961,jooble,,NAUCZYCIEL/NAUCZYCIELKA PRZEDMIOTÓW ZAWODOWYCH BUDOWLANYCH,0,0,0,0,0,0.0,0.0,,,,
1962,jooble,,Korepetytor/ka biologii i/lub chemii i/lub fizyki - praca online (k/m),0,0,0,0,0,0.0,0.0,,,,
1963,jooble,,Egzaminator osób ubiegających się o uprawnienia do kierowania pojazdem kat. B (K/M),1,1,1,0,0,100.0,100.0,certification:driving_license_b,certification:driving_license_b,,
1964,jooble,,EGZAMINATOR OSÓB UBIEGAJĄCYCH SIĘ O UPRAWNIENIA DO KIEROWANIA POJAZDEM KAT. B (K/M),2,2,2,0,0,100.0,100.0,certification:driving_license_b;work_activity:driving,certification:driving_license_b;work_activity:driving,,
1965,jooble,marketing,Nauczyciel / Nauczycielka,1,1,1,0,0,100.0,100.0,work_activity:office_work,work_activity:office_work,,
1966,jooble,,Nauczyciel / Nauczycielka,0,0,0,0,0,0.0,0.0,,,,
1967,jooble,,Nauczycielka / Nauczyciel przedmiotów ogólnokształcących,0,0,0,0,0,0.0,0.0,,,,
1968,jooble,,Korepetytor języka hiszpańskiego zdalnie,0,0,0,0,0,0.0,0.0,,,,
1969,jooble,,Korepetytor języka niemieckiego online,0,0,0,0,0,0.0,0.0,,,,
1970,jooble,,Korepetytor języka niemieckiego zdalnie,0,0,0,0,0,0.0,0.0,,,,
1971,jooble,,Nauczyciel języka angielskiego,0,0,0,0,0,0.0,0.0,,,,
1972,jooble,,Nauczyciel języka angielskiego,0,0,0,0,0,0.0,0.0,,,,
1973,jooble,,Lektor języka angielskiego,0,0,0,0,0,0.0,0.0,,,,
1974,jooble,,Lektor / Lektorka języka angielskiego dla dzieci i młodzieży,0,0,0,0,0,0.0,0.0,,,,
1975,jooble,,Metrolog_Metrology Specialist (Turbos & Thermal Technologies),0,0,0,0,0,0.0,0.0,,,,
1976,jooble,,NAUCZYCIEL PSYCHOLOG (K/M),0,0,0,0,0,0.0,0.0,,,,
1977,jooble,,"nauczyciel języka polskiegoi (K, M)",0,0,0,0,0,0.0,0.0,,,,
1978,jooble,,"NAUCZYCIEL JĘZYKA POLSKIEGOI (K, M)",0,0,0,0,0,0.0,0.0,,,,
1979,jooble,,Korepetytor języka polskiego zdalnie,0,0,0,0,0,0.0,0.0,,,,
1980,jooble,,Korepetytor języka polskiego online,0,0,0,0,0,0.0,0.0,,,,
1981,jooble,,Korepetytor języka francuskiego online,0,0,0,0,0,0.0,0.0,,,,
1982,jooble,,Psycholog / Psycholożka,0,0,0,0,0,0.0,0.0,,,,
1983,jooble,,Specjalista ds. pozyskiwania dofinasowań na szkolenia i inwestycje (k/m),0,0,0,0,0,0.0,0.0,,,,
1984,jooble,,Metrolog/ Metrolożka,0,0,0,0,0,0.0,0.0,,,,
1985,jooble,,Nauczyciel przedmiotów zawodowych z zakresu mechatroniki (K/M),0,0,0,0,0,0.0,0.0,,,,
1986,jooble,sales,Doradca / Przedstawiciel Handlowy-Branża Rolnicza (K/M),0,0,0,0,0,0.0,0.0,,,,
1987,jooble,,REKTOR POLITECHNIKI RZESZOWSKIEJ IM. IGNACEGO ŁUKASIEWICZA OGŁASZA KONKURS NA STANOWISKO ASYSTENTA (,0,0,0,0,0,0.0,0.0,,,,
1988,jooble,,Konwojenci/konwojentki - Rzeszów,0,0,0,0,0,0.0,0.0,,,,
1989,jooble,,Menadżer Ds. Ochrony,0,0,0,0,0,0.0,0.0,,,,
1990,jooble,,"KWALIFIKOWANY PRACOWNIK OCHRONY (M, K )",2,2,2,0,0,100.0,100.0,certification:driving_license_b;work_activity:driving,certification:driving_license_b;work_activity:driving,,
1991,jooble,,Pracownik ochrony,0,0,0,0,0,0.0,0.0,,,,
1992,jooble,,"kwalifikowany pracownik ochrony (M, K )",0,0,0,0,0,0.0,0.0,,,,
1993,jooble,,Pracownik ochrony,0,0,0,0,0,0.0,0.0,,,,
1994,jooble,,"pracownik ochrony niekwalifikowany (M, K)",0,0,0,0,0,0.0,0.0,,,,
1995,jooble,,"kwalifikowany pracownik ochrony (M, K )",0,0,0,0,0,0.0,0.0,,,,
1996,jooble,,"PRACOWNIK OCHRONY NIEKWALIFIKOWANY (M, K)",0,0,0,0,0,0.0,0.0,,,,
1997,jooble,,Kwalifikowany/a pracownik/ca ochrony Ropczyce,0,0,0,0,0,0.0,0.0,,,,
1998,jooble,,Specjalista ds. Bezpieczeństwa (K/M),1,1,1,0,0,100.0,100.0,trait:communication,trait:communication,,
1999,jooble,,Kwalifikowany/a Pracownik/ca ochrony z poz na broń/paralizator,0,0,0,0,0,0.0,0.0,,,,
2000,jooble,,Specjalista / Specjalistka ds. Bezpieczeństwa,0,0,0,0,0,0.0,0.0,,,,
2001,jooble,,Specjalista/specjalistka ds. ochrony gatunkowej oraz szkód wyrządzanych przez niektóre gatunki zwier,0,0,0,0,0,0.0,0.0,,,,
2002,jooble,,PRACOWNIK / PRACOWNICZKA OCHRONY,0,0,0,0,0,0.0,0.0,,,,
2003,jooble,,Młodszy Specjalista ds. Bezpieczeństwa (K/M),0,0,0,0,0,0.0,0.0,,,,
2004,jooble,,Kwalifikowany Pracownik Ochrony Fizycznej z uprawnieniami inspektora ochrony przeciwpożarowej (K/M) - RZESZÓW,0,0,0,0,0,0.0,0.0,,,,
2005,jooble,,"KIEROWNIK DZIAŁU OCHRONY (M, K )",2,2,2,0,0,100.0,100.0,certification:driving_license_b;work_activity:driving,certification:driving_license_b;work_activity:driving,,
2006,jooble,,Koordynator / Koordynatorka ds. Ochrony Danych i Systemów IT,1,1,1,0,0,100.0,100.0,work_activity:office_work,work_activity:office_work,,
2007,jooble,,"kierownik działu ochrony (M, K )",0,0,0,0,0,0.0,0.0,,,,
2008,jooble,,Monitoring & Observability Engineer (Remote),0,0,0,0,0,0.0,0.0,,,,
2009,jooble,,Ochrona - Obiekt Handlowy (8h) - Krasne,0,0,0,0,0,0.0,0.0,,,,
2010,jooble,,OT Security Manager,0,0,0,0,0,0.0,0.0,,,,
2011,jooble,,Pracownik/ pracowniczka produkcji- pakowanie owadów (M/K) w Holandii,0,0,0,0,0,0.0,0.0,,,,
2012,jooble,,"Poszukuję do sprzątania w Rzeszów - Rzeszów - Dorywczo, Jednorazowo",0,0,0,0,0,0.0,0.0,,,,
2013,jooble,,"Firma zatrudni pracowników do sprzątania, ul. Kopisto 1",0,0,0,0,0,0.0,0.0,,,,
2014,jooble,,PRACOWNIK / PRACOWNICZKA MYJNI SAMOCHODOWEJ,1,1,1,0,0,100.0,100.0,trait:responsibility,trait:responsibility,,
2015,jooble,,PRACOWNIK / PRACOWNICZKA MYJNI SAMOCHODOWEJ,0,0,0,0,0,0.0,0.0,,,,
2016,jooble,,"Pracownica sprzątająca/Pracownik sprzątający w sklepie odzieżowym - Rzeszów, ul. Piłsudskiego",0,0,0,0,0,0.0,0.0,,,,
2017,jooble,,Pokojowa / Pokojowy - letnia praca we Francji z zakwaterowaniem ☀️,0,0,0,0,0,0.0,0.0,,,,
2018,jooble,,OSOBA WYKONUJĄCA PRACĘ NA STANOWISKU SPRZĄTACZKA,0,0,0,0,0,0.0,0.0,,,,
2019,jooble,,Pracownik Porządkowy Rzeszów,0,0,0,0,0,0.0,0.0,,,,
2020,jooble,,Osoba wykonująca pracę na stanowisku sprzątaczka,0,0,0,0,0,0.0,0.0,,,,
2021,jooble,,OSOBA SPRZĄTAJĄCA,0,0,0,0,0,0.0,0.0,,,,
2022,jooble,,OSOBA SPRZĄTAJĄCA,0,0,0,0,0,0.0,0.0,,,,
2023,jooble,,Osoba sprzątająca,0,0,0,0,0,0.0,0.0,,,,
2024,jooble,,OSOBA SPRZĄTAJĄCA (K/M),0,0,0,0,0,0.0,0.0,,,,
2025,jooble,,OSOBA SPRZĄTAJĄCA,0,0,0,0,0,0.0,0.0,,,,
2026,jooble,,pracownik sprzątający (K/M),0,0,0,0,0,0.0,0.0,,,,
2027,jooble,,PRACOWNIK SPRZĄTAJĄCY (K/M),0,0,0,0,0,0.0,0.0,,,,
2028,jooble,,OSOBA SPRZĄTAJĄCA,0,0,0,0,0,0.0,0.0,,,,
2029,jooble,,OSOBA SPRZĄTAJĄCA,0,0,0,0,0,0.0,0.0,,,,
2030,jooble,,OSOBA SPRZĄTAJĄCA,0,0,0,0,0,0.0,0.0,,,,
2031,jooble,,OSOBA SPRZĄTAJĄCA,0,0,0,0,0,0.0,0.0,,,,
2032,jooble,,PRACOWNIK UTRZYMANIA CZYSTOŚCI (SPRZĄTACZKA),0,0,0,0,0,0.0,0.0,,,,
2033,jooble,,PRACOWNIK UTRZYMANIA CZYSTOŚCI (SPRZĄTACZKA) M/K,0,0,0,0,0,0.0,0.0,,,,
2034,jooble,,Pracownik utrzymania czystości (sprzątaczka) m/k,0,0,0,0,0,0.0,0.0,,,,
2035,jooble,,Pracownik utrzymania czystości (sprzątaczka),0,0,0,0,0,0.0,0.0,,,,
2036,jooble,,Praca! Pracownik utrzymania czystości - RZESZÓW,0,0,0,0,0,0.0,0.0,,,,
2037,jooble,,Pracownik utrzymania czystości (sprzątaczka),0,0,0,0,0,0.0,0.0,,,,
2038,jooble,,Fryzjer / Fryzjerka,0,0,0,0,0,0.0,0.0,,,,
2039,jooble,,Kosmetyczka - Stylistka paznokci,0,0,0,0,0,0.0,0.0,,,,
2040,jooble,,Fryzjer /Fryzjer Barber (M/K),1,1,1,0,0,100.0,100.0,work_activity:shift_work,work_activity:shift_work,,
2041,jooble,,FRYZJER /FRYZJER BARBER (M/K),0,0,0,0,0,0.0,0.0,,,,
2042,jooble,,FRYZJER /FRYZJER BARBER (M/K),0,0,0,0,0,0.0,0.0,,,,
2043,jooble,,Fryzjer /fryzjer barber (m/k),0,0,0,0,0,0.0,0.0,,,,
2044,jooble,,Fryzjer /Fryzjer Barber (M/K),1,1,1,0,0,100.0,100.0,work_activity:shift_work,work_activity:shift_work,,
2045,jooble,,Stylista / Stylistka paznokci,0,0,0,0,0,0.0,0.0,,,,
2046,jooble,,Fryzjerka / fryzjer,0,0,0,0,0,0.0,0.0,,,,
2047,jooble,,Fryzjerka / fryzjer,0,0,0,0,0,0.0,0.0,,,,
2048,jooble,,Fryzjerka / fryzjer,0,0,0,0,0,0.0,0.0,,,,
2049,jooble,,Fryzjerzy do Norwegii,0,0,0,0,0,0.0,0.0,,,,
2050,jooble,,FRYZJERKA / FRYZJER,0,0,0,0,0,0.0,0.0,,,,
2051,jooble,,FRYZJERKA / FRYZJER,0,0,0,0,0,0.0,0.0,,,,
2052,jooble,,Barbers for the Nordics,0,0,0,0,0,0.0,0.0,,,,
2053,jooble,,FRYZJER MĘSKI (K/M),0,0,0,0,0,0.0,0.0,,,,
2054,jooble,,Fryzjer męski (K/M),0,0,0,0,0,0.0,0.0,,,,
2055,jooble,,Barber — Denmark,0,0,0,0,0,0.0,0.0,,,,
2056,jooble,,Fryzjer męski (k/m),0,0,0,0,0,0.0,0.0,,,,
2057,jooble,,Fryzjer męski (K/M),0,0,0,0,0,0.0,0.0,,,,
2058,jooble,,Barber — Dania,0,0,0,0,0,0.0,0.0,,,,
2059,jooble,,Stylista / Stylistka brwi i rzęs,0,0,0,0,0,0.0,0.0,,,,
2060,jooble,,Hairdressers for Norway,0,0,0,0,0,0.0,0.0,,,,
2061,jooble,,"Stylistka paznokci (K, M)",0,0,0,0,0,0.0,0.0,,,,
2062,jooble,,"STYLISTKA PAZNOKCI (K, M)",0,0,0,0,0,0.0,0.0,,,,
2063,jooble,,"STYLISTKA PAZNOKCI (K, M)",0,0,0,0,0,0.0,0.0,,,,
2064,jooble,,Doradca Salonu (część etatu),1,1,1,0,0,100.0,100.0,trait:availability,trait:availability,,
2065,jooble,,DOZ S.A.,0,0,0,0,0,0.0,0.0,,,,
2066,jooble,,Trener Microsoft 365 Tenant,0,0,0,0,0,0.0,0.0,,,,
2067,jooble,,Magister/Magistra Farmacji,0,0,0,0,0,0.0,0.0,,,,
2068,jooble,,Magister Farmacji (k/m) (Rzeszów),0,0,0,0,0,0.0,0.0,,,,
2069,jooble,,Magister Farmacji (m/k/os),0,0,0,0,0,0.0,0.0,,,,
2070,jooble,,Magister/Magistra Farmacji,0,0,0,0,0,0.0,0.0,,,,
2071,jooble,,Magister Farmacji / Magisterka Farmacji ul. Hoffmanowej,1,1,1,0,0,100.0,100.0,work_activity:sales,work_activity:sales,,
2072,jooble,,"Magister Farmacji (k/m), Galeria Rzeszów",0,0,0,0,0,0.0,0.0,,,,
2073,jooble,,Manager ds. Rejestracji Leków EMEA (k/m),0,0,0,0,0,0.0,0.0,,,,
2074,jooble,,Business Development Manager w obszarze rozwiązań technologicznych / Tax Technology,0,0,0,0,0,0.0,0.0,,,,
2075,jooble,,Kierownik / Kierowniczka Zespołu Sprzedaży,0,0,0,0,0,0.0,0.0,,,,
2076,jooble,,Młodszy Menadżer / Młodsza Menadżerka Zespołu Sprzedaży (nowy zespół),0,0,0,0,0,0.0,0.0,,,,
2077,jooble,,Menadżer Zespołu Sprzedaży,0,0,0,0,0,0.0,0.0,,,,
2078,jooble,,Technik Farmaceutyczny (m/k/os),0,0,0,0,0,0.0,0.0,,,,
2079,remotive,,Frontend Developer,17,17,17,0,0,100.0,100.0,technology:ai_ml;technology:computer_vision;technology:data_visualization;technology:docker;technology:github;technology:graphql;technology:html_css;technology:javascript;technology:nextjs;technology:nlp;technology:react;technology:rest;technology:sass;technology:testing;technology:typescript;technology:webpack;trait:ownership,technology:ai_ml;technology:computer_vision;technology:data_visualization;technology:docker;technology:github;technology:graphql;technology:html_css;technology:javascript;technology:nextjs;technology:nlp;technology:react;technology:rest;technology:sass;technology:testing;technology:typescript;technology:webpack;trait:ownership,,
